과거법정동코드	리명	법정동코드	삭제일자	생성일자	순위	시군구명	시도명	읍면동명	법정동명
	곡천리	4155031032		1998-04-01	12	안성시	경기도	보개면	경기도 안성시 보개면 곡천리
	복평리	4155031033		1998-04-01	13	안성시	경기도	보개면	경기도 안성시 보개면 복평리
	구사리	4155031034		1998-04-01	14	안성시	경기도	보개면	경기도 안성시 보개면 구사리
	가율리	4155031035		1998-04-01	15	안성시	경기도	보개면	경기도 안성시 보개면 가율리
	신안리	4155031036		1998-04-01	16	안성시	경기도	보개면	경기도 안성시 보개면 신안리
	동평리	4155031037		1998-04-01	17	안성시	경기도	보개면	경기도 안성시 보개면 동평리
	남풍리	4155031038		1998-04-01	18	안성시	경기도	보개면	경기도 안성시 보개면 남풍리
	북가현리	4155031039		1998-04-01	19	안성시	경기도	보개면	경기도 안성시 보개면 북가현리
		4155032000		1998-04-01	35	안성시	경기도	금광면	경기도 안성시 금광면
	내우리	4155032021		1998-04-01	1	안성시	경기도	금광면	경기도 안성시 금광면 내우리
	개산리	4155032022		1998-04-01	2	안성시	경기도	금광면	경기도 안성시 금광면 개산리
	장죽리	4155032023		1998-04-01	3	안성시	경기도	금광면	경기도 안성시 금광면 장죽리
	상중리	4155032024		1998-04-01	4	안성시	경기도	금광면	경기도 안성시 금광면 상중리
	금광리	4155032025		1998-04-01	5	안성시	경기도	금광면	경기도 안성시 금광면 금광리
	현곡리	4155032026		1998-04-01	6	안성시	경기도	금광면	경기도 안성시 금광면 현곡리
	삼흥리	4155032027		1998-04-01	7	안성시	경기도	금광면	경기도 안성시 금광면 삼흥리
	사흥리	4155032028		1998-04-01	8	안성시	경기도	금광면	경기도 안성시 금광면 사흥리
	오흥리	4155032029		1998-04-01	9	안성시	경기도	금광면	경기도 안성시 금광면 오흥리
	한운리	4155032030		1998-04-01	10	안성시	경기도	금광면	경기도 안성시 금광면 한운리
	오산리	4155032031		1998-04-01	11	안성시	경기도	금광면	경기도 안성시 금광면 오산리
	옥정리	4155032032		1998-04-01	12	안성시	경기도	금광면	경기도 안성시 금광면 옥정리
	석하리	4155032033		1998-04-01	13	안성시	경기도	금광면	경기도 안성시 금광면 석하리
	신양복리	4155032034		1998-04-01	14	안성시	경기도	금광면	경기도 안성시 금광면 신양복리
		4155033000		1998-04-01	36	안성시	경기도	서운면	경기도 안성시 서운면
	인리	4155033021		1998-04-01	1	안성시	경기도	서운면	경기도 안성시 서운면 인리
	청용리	4155033022		1998-04-01	2	안성시	경기도	서운면	경기도 안성시 서운면 청용리
	송정리	4155033023		1998-04-01	3	안성시	경기도	서운면	경기도 안성시 서운면 송정리
	신촌리	4155033024		1998-04-01	4	안성시	경기도	서운면	경기도 안성시 서운면 신촌리
	산평리	4155033025		1998-04-01	5	안성시	경기도	서운면	경기도 안성시 서운면 산평리
	현매리	4155033026		1998-04-01	6	안성시	경기도	서운면	경기도 안성시 서운면 현매리
	동촌리	4155033027		1998-04-01	7	안성시	경기도	서운면	경기도 안성시 서운면 동촌리
	신흥리	4155033028		1998-04-01	8	안성시	경기도	서운면	경기도 안성시 서운면 신흥리
	신능리	4155033029		1998-04-01	9	안성시	경기도	서운면	경기도 안성시 서운면 신능리
	신기리	4155033030		1998-04-01	10	안성시	경기도	서운면	경기도 안성시 서운면 신기리
	송산리	4155033031		1998-04-01	11	안성시	경기도	서운면	경기도 안성시 서운면 송산리
	오촌리	4155033032		1998-04-01	12	안성시	경기도	서운면	경기도 안성시 서운면 오촌리
	양촌리	4155033033		1998-04-01	13	안성시	경기도	서운면	경기도 안성시 서운면 양촌리
	북산리	4155033034		1998-04-01	14	안성시	경기도	서운면	경기도 안성시 서운면 북산리
		4155034000		1998-04-01	37	안성시	경기도	미양면	경기도 안성시 미양면
	구례리	4155034021		1998-04-01	1	안성시	경기도	미양면	경기도 안성시 미양면 구례리
	계륵리	4155034022		1998-04-01	2	안성시	경기도	미양면	경기도 안성시 미양면 계륵리
	개정리	4155034023		1998-04-01	3	안성시	경기도	미양면	경기도 안성시 미양면 개정리
	신계리	4155034024		1998-04-01	4	안성시	경기도	미양면	경기도 안성시 미양면 신계리
	법전리	4155034025		1998-04-01	5	안성시	경기도	미양면	경기도 안성시 미양면 법전리
	용두리	4155034026		1998-04-01	6	안성시	경기도	미양면	경기도 안성시 미양면 용두리
	고지리	4155034027		1998-04-01	7	안성시	경기도	미양면	경기도 안성시 미양면 고지리
	정동리	4155034028		1998-04-01	8	안성시	경기도	미양면	경기도 안성시 미양면 정동리
	구수리	4155034029		1998-04-01	9	안성시	경기도	미양면	경기도 안성시 미양면 구수리
	진촌리	4155034030		1998-04-01	10	안성시	경기도	미양면	경기도 안성시 미양면 진촌리
	갈전리	4155034031		1998-04-01	11	안성시	경기도	미양면	경기도 안성시 미양면 갈전리
	양지리	4155034032		1998-04-01	12	안성시	경기도	미양면	경기도 안성시 미양면 양지리
	보체리	4155034033		1998-04-01	13	안성시	경기도	미양면	경기도 안성시 미양면 보체리
	신기리	4155034034		1998-04-01	14	안성시	경기도	미양면	경기도 안성시 미양면 신기리
	강덕리	4155034035		1998-04-01	15	안성시	경기도	미양면	경기도 안성시 미양면 강덕리
	후평리	4155034036		1998-04-01	16	안성시	경기도	미양면	경기도 안성시 미양면 후평리
	마산리	4155034037		1998-04-01	17	안성시	경기도	미양면	경기도 안성시 미양면 마산리
	양변리	4155034038		1998-04-01	18	안성시	경기도	미양면	경기도 안성시 미양면 양변리
		4155035000		1998-04-01	38	안성시	경기도	대덕면	경기도 안성시 대덕면
	소현리	4155035021		1998-04-01	1	안성시	경기도	대덕면	경기도 안성시 대덕면 소현리
	토현리	4155035022		1998-04-01	2	안성시	경기도	대덕면	경기도 안성시 대덕면 토현리
	모산리	4155035023		1998-04-01	3	안성시	경기도	대덕면	경기도 안성시 대덕면 모산리
	보동리	4155035024		1998-04-01	4	안성시	경기도	대덕면	경기도 안성시 대덕면 보동리
	명당리	4155035025		1998-04-01	5	안성시	경기도	대덕면	경기도 안성시 대덕면 명당리
	진현리	4155035026		1998-04-01	6	안성시	경기도	대덕면	경기도 안성시 대덕면 진현리
	건지리	4155035027		1998-04-01	7	안성시	경기도	대덕면	경기도 안성시 대덕면 건지리
	내리	4155035028		1998-04-01	8	안성시	경기도	대덕면	경기도 안성시 대덕면 내리
	대농리	4155035029		1998-04-01	9	안성시	경기도	대덕면	경기도 안성시 대덕면 대농리
	죽리	4155035030		1998-04-01	10	안성시	경기도	대덕면	경기도 안성시 대덕면 죽리
	신령리	4155035031		1998-04-01	11	안성시	경기도	대덕면	경기도 안성시 대덕면 신령리
	무능리	4155035032		1998-04-01	12	안성시	경기도	대덕면	경기도 안성시 대덕면 무능리
	소내리	4155035033		1998-04-01	13	안성시	경기도	대덕면	경기도 안성시 대덕면 소내리
	삼한리	4155035034		1998-04-01	14	안성시	경기도	대덕면	경기도 안성시 대덕면 삼한리
		4155036000		1998-04-01	39	안성시	경기도	양성면	경기도 안성시 양성면
	동항리	4155036021		1998-04-01	1	안성시	경기도	양성면	경기도 안성시 양성면 동항리
	구장리	4155036022		1998-04-01	2	안성시	경기도	양성면	경기도 안성시 양성면 구장리
	석화리	4155036023		1998-04-01	3	안성시	경기도	양성면	경기도 안성시 양성면 석화리
	추곡리	4155036024		1998-04-01	4	안성시	경기도	양성면	경기도 안성시 양성면 추곡리
	조일리	4155036025		1998-04-01	5	안성시	경기도	양성면	경기도 안성시 양성면 조일리
	도곡리	4155036026		1998-04-01	6	안성시	경기도	양성면	경기도 안성시 양성면 도곡리
	산정리	4155036027		1998-04-01	7	안성시	경기도	양성면	경기도 안성시 양성면 산정리
	이현리	4155036028		1998-04-01	8	안성시	경기도	양성면	경기도 안성시 양성면 이현리
	장서리	4155036029		1998-04-01	9	안성시	경기도	양성면	경기도 안성시 양성면 장서리
	난실리	4155036030		1998-04-01	10	안성시	경기도	양성면	경기도 안성시 양성면 난실리
	노곡리	4155036031		1998-04-01	11	안성시	경기도	양성면	경기도 안성시 양성면 노곡리
	미산리	4155036032		1998-04-01	12	안성시	경기도	양성면	경기도 안성시 양성면 미산리
	방축리	4155036033		1998-04-01	13	안성시	경기도	양성면	경기도 안성시 양성면 방축리
	필산리	4155036034		1998-04-01	14	안성시	경기도	양성면	경기도 안성시 양성면 필산리
	덕봉리	4155036035		1998-04-01	15	안성시	경기도	양성면	경기도 안성시 양성면 덕봉리
	명목리	4155036036		1998-04-01	16	안성시	경기도	양성면	경기도 안성시 양성면 명목리
	삼암리	4155036037		1998-04-01	17	안성시	경기도	양성면	경기도 안성시 양성면 삼암리
	방신리	4155036038		1998-04-01	18	안성시	경기도	양성면	경기도 안성시 양성면 방신리
		4155038000		1998-04-01	41	안성시	경기도	원곡면	경기도 안성시 원곡면
	성은리	4155038021		1998-04-01	1	안성시	경기도	원곡면	경기도 안성시 원곡면 성은리
	칠곡리	4155038022		1998-04-01	2	안성시	경기도	원곡면	경기도 안성시 원곡면 칠곡리
	지문리	4155038023		1998-04-01	3	안성시	경기도	원곡면	경기도 안성시 원곡면 지문리
	산하리	4155038024		1998-04-01	4	안성시	경기도	원곡면	경기도 안성시 원곡면 산하리
	내가천리	4155038025		1998-04-01	5	안성시	경기도	원곡면	경기도 안성시 원곡면 내가천리
	외가천리	4155038026		1998-04-01	6	안성시	경기도	원곡면	경기도 안성시 원곡면 외가천리
	반제리	4155038027		1998-04-01	7	안성시	경기도	원곡면	경기도 안성시 원곡면 반제리
	성주리	4155038028		1998-04-01	8	안성시	경기도	원곡면	경기도 안성시 원곡면 성주리
		4155039000		1998-04-01	42	안성시	경기도	일죽면	경기도 안성시 일죽면
	월정리	4155039021		1998-04-01	1	안성시	경기도	일죽면	경기도 안성시 일죽면 월정리
	주천리	4155039022		1998-04-01	2	안성시	경기도	일죽면	경기도 안성시 일죽면 주천리
	죽림리	4155039023		1998-04-01	3	안성시	경기도	일죽면	경기도 안성시 일죽면 죽림리
	가리	4155039024		1998-04-01	4	안성시	경기도	일죽면	경기도 안성시 일죽면 가리
	산북리	4155039025		1998-04-01	5	안성시	경기도	일죽면	경기도 안성시 일죽면 산북리
	당촌리	4155039026		1998-04-01	6	안성시	경기도	일죽면	경기도 안성시 일죽면 당촌리
	방초리	4155039027		1998-04-01	7	안성시	경기도	일죽면	경기도 안성시 일죽면 방초리
	송천리	4155039028		1998-04-01	8	안성시	경기도	일죽면	경기도 안성시 일죽면 송천리
	고은리	4155039029		1998-04-01	9	안성시	경기도	일죽면	경기도 안성시 일죽면 고은리
	화곡리	4155039030		1998-04-01	10	안성시	경기도	일죽면	경기도 안성시 일죽면 화곡리
	능국리	4155039031		1998-04-01	11	안성시	경기도	일죽면	경기도 안성시 일죽면 능국리
	신흥리	4155039032		1998-04-01	12	안성시	경기도	일죽면	경기도 안성시 일죽면 신흥리
	금산리	4155039033		1998-04-01	13	안성시	경기도	일죽면	경기도 안성시 일죽면 금산리
	장암리	4155039034		1998-04-01	14	안성시	경기도	일죽면	경기도 안성시 일죽면 장암리
	화봉리	4155039035		1998-04-01	15	안성시	경기도	일죽면	경기도 안성시 일죽면 화봉리
		4155040000		1998-04-01	43	안성시	경기도	죽산면	경기도 안성시 죽산면
	죽산리	4155040021		1998-04-01	1	안성시	경기도	죽산면	경기도 안성시 죽산면 죽산리
	매산리	4155040022		1998-04-01	2	안성시	경기도	죽산면	경기도 안성시 죽산면 매산리
	장원리	4155040023		1998-04-01	3	안성시	경기도	죽산면	경기도 안성시 죽산면 장원리
	두현리	4155040024		1998-04-01	4	안성시	경기도	죽산면	경기도 안성시 죽산면 두현리
	장능리	4155040025		1998-04-01	5	안성시	경기도	죽산면	경기도 안성시 죽산면 장능리
	장계리	4155040026		1998-04-01	6	안성시	경기도	죽산면	경기도 안성시 죽산면 장계리
	용설리	4155040027		1998-04-01	7	안성시	경기도	죽산면	경기도 안성시 죽산면 용설리
	칠장리	4155040028		1998-04-01	8	안성시	경기도	죽산면	경기도 안성시 죽산면 칠장리
	당목리	4155040029		1998-04-01	9	안성시	경기도	죽산면	경기도 안성시 죽산면 당목리
	두교리	4155040030		1998-04-01	10	안성시	경기도	죽산면	경기도 안성시 죽산면 두교리
		4155041000		1998-04-01	44	안성시	경기도	삼죽면	경기도 안성시 삼죽면
	내장리	4155041021		1998-04-01	1	안성시	경기도	삼죽면	경기도 안성시 삼죽면 내장리
	율곡리	4155041022		1998-04-01	2	안성시	경기도	삼죽면	경기도 안성시 삼죽면 율곡리
	용월리	4155041023		1998-04-01	3	안성시	경기도	삼죽면	경기도 안성시 삼죽면 용월리
	덕산리	4155041024		1998-04-01	4	안성시	경기도	삼죽면	경기도 안성시 삼죽면 덕산리
	배태리	4155041025		1998-04-01	5	안성시	경기도	삼죽면	경기도 안성시 삼죽면 배태리
	내강리	4155041026		1998-04-01	6	안성시	경기도	삼죽면	경기도 안성시 삼죽면 내강리
	진촌리	4155041027		1998-04-01	7	안성시	경기도	삼죽면	경기도 안성시 삼죽면 진촌리
	미장리	4155041028		1998-04-01	8	안성시	경기도	삼죽면	경기도 안성시 삼죽면 미장리
